"iso3c","Year","gov_norm","gdppc","pop"
"GNQ",2065,0.573890298140183,56091.01,2.716236733
"GNQ",2070,0.605041066236196,63047.52,2.792555287
"GNQ",2075,0.63135762243466,70118.54,2.857656993
"GNQ",2080,0.658771055292134,77359.85,2.911101975
"GNQ",2085,0.684630710841855,84845.69,2.95201048
"GNQ",2090,0.706926230452787,92628.59,2.978183125
"GNQ",2095,0.730776406409109,100807.29,2.989070066
"GNQ",2100,NA,109247.02,2.986540777
"GRC",2020,0.673661468009738,27898.14,10.65784231
"GRC",2021,0.68146352284963,29063.54,10.59983773
"GRC",2022,0.690306113738676,30639.95,10.54283322
"GRC",2023,0.696886705588503,31487.29,10.48882895
"GRC",2024,0.702747194764758,32098.2,10.43582476
"GRC",2025,0.708543124099956,32700.26,10.38382065
"GRC",2026,0.714578344949212,33515.17,10.37667426
"GRC",2027,0.720552773247181,34330.08,10.36952787
"GRC",2028,0.726468908453103,35144.99,10.36238148
"GRC",2029,0.732329081350586,35959.9,10.35523508
"GRC",2030,0.738135469143841,36774.81,10.34808869
"GRC",2035,0.766953152982622,41425.68,10.33176208
"GRC",2040,0.794673333007304,45821.9,10.32345883
"GRC",2045,0.817296546993025,50322.92,10.30274735
"GRC",2050,0.838891498247138,55187.56,10.2557267
"GRC",2055,0.859047485299328,60638.27,10.18230357
"GRC",2060,0.879801275116197,66675.96,10.09460633
"GRC",2065,0.898064232178773,73165.91,10.00709567
"GRC",2070,0.914253101560217,79849.64,9.93488538
"GRC",2075,0.931737864002181,86480.73,9.889077562
"GRC",2080,0.946500785500642,93211.87,9.875363205
"GRC",2085,0.958668827948045,100122.18,9.892902655
"GRC",2090,0.971874198206296,107257.11,9.937031164
"GRC",2095,0.985438794353799,114634.89,9.998139353
"GRC",2100,NA,122310.97,10.06456535
"GRD",2020,0.584983256192513,14659.5,0.113
"GRD",2021,0.585240188594607,14354.49,0.113
"GRD",2022,0.59128935910971,15011.39,0.113
"GRD",2023,0.59725826682963,15685.85,0.114
"GRD",2024,0.601988296956078,16163.86,0.114
"GRD",2025,0.605953446864169,16514.49,0.115
"GRD",2026,0.608015614119169,16514.49,0.114490366
"GRD",2027,0.610068035336297,16514.49,0.113980732
"GRD",2028,0.612110768608471,16514.49,0.113471098
"GRD",2029,0.614143871682342,16514.49,0.112961464
"GRD",2030,0.616167401960348,16514.49,0.11245183
"GRD",2035,0.61960584662589,15334.89,0.108131021
"GRD",2040,0.622289782348247,14155.28,0.103588632
"GRD",2045,0.626270400476322,12975.67,0.099157033
"GRD",2050,0.627165933664513,11796.07,0.094393064
"GRD",2055,0.626963678208347,10616.46,0.088742775
"GRD",2060,0.625460648577727,9436.85,0.082760116
"GRD",2065,0.624505134756968,8257.25,0.076666667
"GRD",2070,0.621537540308873,7077.64,0.070462428
"GRD",2075,0.613761903096015,5898.03,0.064258189
"GRD",2080,0.604338962408023,4718.43,0.05827553
"GRD",2085,0.586910417760984,3538.82,0.052514451
"GRD",2090,0.561055566918135,2359.21,0.047639692
"GRD",2095,0.509656356845687,1179.61,0.042986513
"GRD",2100,NA,NA,0.038554913
"GTM",2020,0.44129593344524,8338.57,16.918
"GTM",2021,0.446125392637949,8540.37,17.233
"GTM",2022,0.450521507161195,8705.29,17.547
"GTM",2023,0.45448056961798,8830.65,17.862
"GTM",2024,0.458428680094422,8957.82,18.175
"GTM",2025,0.462365746857714,9086.81,18.488
"GTM",2026,0.467757470500692,9326.8,18.7603652
"GTM",2027,0.473079962838786,9566.79,19.0327304
"GTM",2028,0.478336183826782,9806.78,19.3050956
"GTM",2029,0.48352888298374,10046.77,19.5774608
"GTM",2030,0.488660704991985,10286.77,19.849826
"GTM",2035,0.513131477562303,11533.52,21.10950305
"GTM",2040,0.538510359420144,13103.14,22.25618262
"GTM",2045,0.562265254340575,15015.17,23.27930421
"GTM",2050,0.587797245716566,17322.27,24.17032339
"GTM",2055,0.613395795292092,20052.06,24.92511197
"GTM",2060,0.637431276353717,23234.38,25.52859721
"GTM",2065,0.661814651134113,26878.41,25.96513037
"GTM",2070,0.687898181325325,31016,26.22933518
"GTM",2075,0.711446957027755,35712.88,26.32716392
"GTM",2080,0.733870748639614,41021.84,26.25976865
"GTM",2085,0.758042997715373,47017.83,26.0442382
"GTM",2090,0.778824695625162,53673.95,25.69468526
"GTM",2095,0.801894030521409,61013.06,25.2271426
"GTM",2100,NA,69040.86,24.6802041
"GUY",2020,0.57921475783121,18701.93,0.787
"GUY",2021,0.59543729538885,21702.74,0.79
"GUY",2022,0.631934386661805,31696.51,0.794
"GUY",2023,0.658262681962485,41257.66,0.798
"GUY",2024,0.66359644597961,42334.92,0.801
"GUY",2025,0.669064283193283,43512.03,0.805
"GUY",2026,0.672194290832149,44052.19,0.799714537
"GUY",2027,0.675299711291571,44592.35,0.794429073
"GUY",2028,0.678380931496992,45132.51,0.78914361
"GUY",2029,0.681438326569919,45672.67,0.783858146
"GUY",2030,0.68447226036656,46212.83,0.778572683
"GUY",2035,0.696722419095856,47120.74,0.745728857
"GUY",2040,0.705212935721119,46182.09,0.707556066
"GUY",2045,0.713131815137775,45835.02,0.667099433
"GUY",2050,0.721735625520149,45976.63,0.624793975
"GUY",2055,0.73065435068019,46412.45,0.581727236
"GUY",2060,0.736420684911867,46816.09,0.538334234
"GUY",2065,0.743994755182791,47171.45,0.495158741
"GUY",2070,0.752788713983004,47926.44,0.4532883
"GUY",2075,0.762563168321589,49359.34,0.41239665
"GUY",2080,0.774636280196938,51051.23,0.372592543
"GUY",2085,0.784463024468289,52857.5,0.332788436
"GUY",2090,0.794080207764718,54721.09,0.294724399
"GUY",2095,0.803581103490487,56699.72,0.258726695
"GUY",2100,NA,58850.47,0.225991624
"HKG",2020,0.934822956140384,56521.94,7.56
"HKG",2021,0.940008915034624,58606,7.611
"HKG",2022,0.944799153931404,60494.93,7.661
"HKG",2023,0.948744726513966,61849.7,7.712
"HKG",2024,0.952636307197211,63196.12,7.766
"HKG",2025,0.95662966460233,64646.39,7.824
"HKG",2026,0.959892363802876,65690.84,7.859522992
"HKG",2027,0.963132759327228,66735.29,7.895045984
"HKG",2028,0.966351543930731,67779.74,7.930568977
"HKG",2029,0.969549378586069,68824.19,7.966091969
"HKG",2030,0.97272689439821,69868.64,8.001614961
"HKG",2035,0.989452692797247,75439.06,8.13706161
"HKG",2040,1,81211.35,8.239383273
"HKG",2045,1,86440.33,8.326056935
"HKG",2050,1,91090.27,8.41598213
"HKG",2055,1,95554.39,8.518811844
"HKG",2060,1,100154.92,8.624791481
"HKG",2065,1,105094.9,8.728738909
"HKG",2070,1,110297.63,8.829739636
"HKG",2075,1,115398.82,8.932162909
"HKG",2080,1,120330.87,9.049116468
"HKG",2085,1,125253.31,9.187509818
"HKG",2090,1,130448.31,9.350594494
"HKG",2095,1,135962.54,9.536846338
"HKG",2100,NA,141908.43,9.738441351
"HND",2020,0.431099486342982,5178.76,9.905
"HND",2021,0.435568588035323,5318.37,10.063
"HND",2022,0.439006231844433,5399.03,10.221
"HND",2023,0.442572130394755,5489.67,10.379
"HND",2024,0.446274569729498,5591.27,10.536
"HND",2025,0.450049582378782,5700.24,10.692
"HND",2026,0.456285077195116,5966.86,10.83455317
"HND",2027,0.462331839439645,6233.47,10.97710635
"HND",2028,0.468205004696204,6500.09,11.11965952
"HND",2029,0.473917358681609,6766.7,11.26221269
"HND",2030,0.479480598396196,7033.31,11.40476587
"HND",2035,0.509709634785843,8716.32,12.05046355
"HND",2040,0.536766282028392,10624.68,12.62530446
"HND",2045,0.563891184612336,12898.14,13.12918621
"HND",2050,0.588762459976447,15559.21,13.56343992
"HND",2055,0.61268885120959,18625.4,13.92140996
"HND",2060,0.637083384352092,22119.9,14.19592875
"HND",2065,0.660666820717874,26104.9,14.38208136
"HND",2070,0.682752834416715,30618.47,14.47761513
"HND",2075,0.704776692731605,35694.66,14.48539709
"HND",2080,0.728167643093904,41358.75,14.41320919
"HND",2085,0.750797024950816,47629.57,14.27538663
"HND",2090,0.770495236516973,54491.8,14.07459165
"HND",2095,0.792291793455999,61963.49,13.8205517
"HND",2100,NA,69944.9,13.52811392
"HRV",2020,0.702065132492193,26313.01,4.040766534
"HRV",2021,0.711215239778229,27762.6,4.018778688
"HRV",2022,0.720620360892683,29379.13,3.996790841
"HRV",2023,0.729273443707652,30828.26,3.975802442
"HRV",2024,0.737326809193034,32132.17,3.954814043
"HRV",2025,0.744659786390271,33221.39,3.933825644
"HRV",2026,0.749704214989442,33795.83,3.914441435
"HRV",2027,0.754716497034354,34370.27,3.895057225
"HRV",2028,0.759697542507372,34944.72,3.875673016
"HRV",2029,0.764648143672411,35519.16,3.856288806
"HRV",2030,0.769569130436905,36093.6,3.836904596
"HRV",2035,0.792409263739377,38996.85,3.740373181
"HRV",2040,0.810879533761754,41151.4,3.645789927
"HRV",2045,0.826354043004343,43076.19,3.555687446
"HRV",2050,0.839060338297036,44842.06,3.46987092
"HRV",2055,0.850925649629111,46687.52,3.389509247
"HRV",2060,0.860627361996335,48668.25,3.314115387
"HRV",2065,0.872440940218079,50797.53,3.243689339
"HRV",2070,0.882052454756288,53059.22,3.177549247
"HRV",2075,0.890601416434474,55280.93,3.120078475
"HRV",2080,0.900964862994054,57467.25,3.070302942
"HRV",2085,0.908262644186889,59672.9,3.028222648
"HRV",2090,0.916122426458195,61941.1,2.994032409
"HRV",2095,0.925308230608844,64306.01,2.966076287
"HRV",2100,NA,66755.72,2.943477611
"HTI",2020,0.224543230160803,2763.72,11.403
"HTI",2021,0.227961244158913,2757.7,11.542
"HTI",2022,0.231381728945324,2752.23,11.68
"HTI",2023,0.234894098172786,2750.09,11.818
"HTI",2024,0.238501573702627,2751.37,11.954
"HTI",2025,0.242206970162847,2756.16,12.089
"HTI",2026,0.250079527110631,2894.98,12.18745187
"HTI",2027,0.257734697640767,3033.8,12.28590375
"HTI",2028,0.265190745913113,3172.62,12.38435562
"HTI",2029,0.272463598852082,3311.44,12.48280749
"HTI",2030,0.279567485919048,3450.27,12.58125937
"HTI",2035,0.314166981730355,4305.68,12.96870344
"HTI",2040,0.352624226969209,5456.07,13.25737343
"HTI",2045,0.390997029164712,6933.01,13.44716867
"HTI",2050,0.428830466618013,8787.8,13.53456509
"HTI",2055,0.465961037273845,11089.29,13.5157366
"HTI",2060,0.502212519473064,13902.09,13.39169006
"HTI",2065,0.539531405443257,17275.67,13.17420586
"HTI",2070,0.574393055320699,21286.45,12.87627265
"HTI",2075,0.607373811835084,25963.48,12.51551067
"HTI",2080,0.640670401287193,31367.16,12.09775978
"HTI",2085,0.670669418222515,37509.55,11.63469968
"HTI",2090,0.700955308646404,44406.07,11.12361182
"HTI",2095,0.729315035244905,51994.66,10.59248722
"HTI",2100,NA,60259.47,10.0529049
"HUN",2020,0.747588744775512,30930.54,9.742188468
"HUN",2021,0.754415368812305,32270.46,9.71318493
"HUN",2022,0.76257847620265,34184.91,9.682181148
"HUN",2023,0.768968151521497,35494.83,9.650177243
"HUN",2024,0.774839966373068,36641.91,9.618173339
"HUN",2025,0.780190998331016,37606.15,9.584169191
"HUN",2026,0.78426169714243,38412.19,9.544617254
"HUN",2027,0.788287205601061,39218.23,9.505065317
"HUN",2028,0.792269164518096,40024.28,9.46551338
"HUN",2029,0.796209053342555,40830.32,9.425961443
"HUN",2030,0.8001083311278,41636.36,9.386409506
"HUN",2035,0.820601044256869,45736.71,9.173586294
"HUN",2040,0.83806303478075,49416.37,8.953129537
"HUN",2045,0.853693119290811,53231.72,8.740815228
"HUN",2050,0.867756949155382,57339.06,8.54254664
"HUN",2055,0.88008373188371,61638.17,8.356186381
"HUN",2060,0.893811468269718,66341.57,8.173490223
"HUN",2065,0.905520059796284,71603.02,7.987842428
"HUN",2070,0.917587749463866,77084.16,7.807487224
"HUN",2075,0.930735677314567,82775.28,7.64433294
"HUN",2080,0.941554472738161,88810.66,7.506929144
"HUN",2085,0.951277804138192,94994.57,7.398532816
"HUN",2090,0.963451647249087,101282.35,7.308864117
"HUN",2095,0.972453848661354,107720.29,7.235582093
"HUN",2100,NA,114396.38,7.175633326
"IDN",2020,0.547716148400399,11426.8,273.524
"IDN",2021,0.55400694853777,11828.85,276.362
"IDN",2022,0.561374391046714,12396.69,279.135
"IDN",2023,0.56864823786218,12979.35,281.844
"IDN",2024,0.575676852334231,13553.06,284.495
"IDN",2025,0.58258165588845,14133.72,287.09
"IDN",2026,0.588429475480743,14612.18,288.9433478
"IDN",2027,0.594173725531785,15090.63,290.7966955
"IDN",2028,0.599820486426459,15569.09,292.6500433
"IDN",2029,0.605375067504312,16047.54,294.5033911
"IDN",2030,0.61084253108026,16526,296.3567388
"IDN",2035,0.635561838017899,18758.93,303.6093707
"IDN",2040,0.662210231480869,21466.67,308.7518988
"IDN",2045,0.685430316138395,24460.16,311.7927456
"IDN",2050,0.709468306606424,27742.13,312.8945782
"IDN",2055,0.732312321077258,31360.74,312.2599438
"IDN",2060,0.752556583625815,35339.97,310.2222943
"IDN",2065,0.774409560038071,39668.34,307.0298414
"IDN",2070,0.795637249241794,44300.53,302.8574293
"IDN",2075,0.815698327029495,49313.73,297.7898924
"IDN",2080,0.835376709601447,54759.3,291.9441317
"IDN",2085,0.853966042619012,60656.18,285.3829612
"IDN",2090,0.872178304247688,67019.89,278.2475347
"IDN",2095,0.889316279019745,73873.09,270.6123362
"IDN",2100,NA,81223.97,262.6423665
"IND",2020,0.61260614851507,6117.25,1380.004
"IND",2021,0.625164777445844,6818.5,1393.409
"IND",2022,0.633229081255796,7222.64,1406.632
"IND",2023,0.64121766761511,7644.17,1419.656
"IND",2024,0.649124419027837,8082.8,1432.456
"IND",2025,0.656996595173114,8543.25,1445.012
"IND",2026,0.663716189920982,8883.97,1456.663707
"IND",2027,0.670305930302279,9224.69,1468.315414
"IND",2028,0.676775330332764,9565.42,1479.967122
"IND",2029,0.683132634556663,9906.14,1491.618829
"IND",2030,0.689385601139036,10246.87,1503.270536
"IND",2035,0.716825322137176,12000.65,1552.537802
"IND",2040,0.74300238996654,14079.82,1590.866012
"IND",2045,0.768474471631404,16387.73,1619.204809
"IND",2050,0.794040180412654,18940.13,1638.852717
"IND",2055,0.816333322029109,21784.47,1650.213903
"IND",2060,0.837642930482366,24978.51,1653.327586
"IND",2065,0.860737210375329,28527.17,1648.607813
"IND",2070,0.881905690238105,32394.03,1636.296186
"IND",2075,0.900448622047246,36581.29,1617.561895
"IND",2080,0.919287693731629,41114.26,1593.620735
"IND",2085,0.93705354821254,46019.29,1564.956608
"IND",2090,0.952347753570625,51313.63,1532.373857
"IND",2095,0.968066550860918,57029.21,1496.758357
"IND",2100,NA,63069.62,1459.181299
"IRL",2020,0.913597827334242,87915.84,4.983521748
"IRL",2021,0.918632343393855,90776.18,5.022463312
"IRL",2022,0.92417195027148,94274.59,5.055413867
"IRL",2023,0.928741558154992,96844.14,5.083371913
"IRL",2024,0.932531960727164,98615.93,5.109332956
"IRL",2025,0.936204160615723,100292.8,5.135293999
"IRL",2026,0.939099233162255,101110.75,5.158243315
"IRL",2027,0.941982337568091,101928.7,5.181192631
"IRL",2028,0.944853603048786,102746.65,5.204141947
"IRL",2029,0.947713156404351,103564.6,5.227091263
"IRL",2030,0.950561113638279,104382.54,5.250040579
"IRL",2035,0.962328794514759,105677.73,5.364992247
"IRL",2040,0.972448985502086,106034.81,5.486814353
"IRL",2045,0.980726293762471,106061.58,5.60597032
"IRL",2050,0.991145592056138,106262.5,5.704104794
"IRL",2055,0.999801869729135,107077.07,5.774039707
"IRL",2060,1,108571.85,5.819876813
"IRL",2065,1,110571.18,5.85433155
"IRL",2070,1,112710.61,5.887863393
"IRL",2075,1,114586.51,5.929188568
"IRL",2080,1,116566.86,5.979640148
"IRL",2085,1,118777.7,6.042089359
"IRL",2090,1,121411.79,6.111511553
"IRL",2095,1,124514.98,6.178062518
"IRL",2100,NA,128007.72,6.231385326
"IRN",2020,0.474184045309774,12445.62,83.993
"IRN",2021,0.479437000105765,12634.54,85.029
"IRN",2022,0.48433982122671,12777.19,86.023
"IRN",2023,0.489172519592564,12912.86,86.976
"IRN",2024,0.494022013767095,13054.14,87.892
"IRN",2025,0.498854938094265,13196.18,88.775
"IRN",2026,0.505183516958786,13504.18,89.36069389
"IRN",2027,0.511455074772185,13812.19,89.94638778
"IRN",2028,0.517671573899694,14120.19,90.53208167
"IRN",2029,0.523835100812545,14428.2,91.11777557
"IRN",2030,0.529947371539649,14736.2,91.70346946
"IRN",2035,0.559234704880872,16435.2,94.06338022
"IRN",2040,0.588617550604717,18703.97,96.12362616
"IRN",2045,0.61747064935384,21049.03,97.80154805
"IRN",2050,0.643882706259134,23483.22,98.85882186
"IRN",2055,0.668619209468027,26195.2,99.11303417
"IRN",2060,0.693341512599061,29293.63,98.58057604
"IRN",2065,0.722084306097847,33016.62,97.40997261
"IRN",2070,0.747096370923037,37232.65,95.74311217
"IRN",2075,0.77302884497932,41849.34,93.68990534
"IRN",2080,0.796341962222898,46891.96,91.39656441
"IRN",2085,0.820705917735847,52439.94,89.03936873
"IRN",2090,0.843378385190511,58597.89,86.84326803
"IRN",2095,0.864317605868513,65388.69,84.92742434
"IRN",2100,NA,72787.37,83.21581529
"IRQ",2020,0.299897059927605,9450.99,40.222
"IRQ",2021,0.304610207226515,9314.19,41.179
"IRQ",2022,0.312113291918376,9476.06,42.165
"IRQ",2023,0.320981372581249,9792.87,43.171
"IRQ",2024,0.328489307592453,9967.25,44.182
"IRQ",2025,0.334961751887745,10028.17,45.187
"IRQ",2026,0.34183480935605,10186.31,46.13713211
"IRQ",2027,0.348670725011822,10344.44,47.08726422
"IRQ",2028,0.355470326102471,10502.57,48.03739633
"IRQ",2029,0.362234322419368,10660.7,48.98752844
"IRQ",2030,0.368963477515642,10818.84,49.93766055
"IRQ",2035,0.400230644525946,11273.45,54.66188377
"IRQ",2040,0.426299803383402,11673.22,59.28271638
"IRQ",2045,0.45401214618478,12167.06,63.68949508
"IRQ",2050,0.481024337768302,12734.04,67.79396437
"IRQ",2055,0.504836610916236,13433.39,71.5555346
"IRQ",2060,0.530225951475724,14364.31,74.97902149
"IRQ",2065,0.558256490602522,15630.68,78.07592382
"IRQ",2070,0.584626700126557,17300.05,80.82845288
"IRQ",2075,0.613678394467167,19489.29,83.213906
"IRQ",2080,0.641769596122566,22324.39,85.19405224
"IRQ",2085,0.670776933902489,25922.73,86.76751567
"IRQ",2090,0.701717556635193,30370.33,87.93223242
"IRQ",2095,0.730653824485409,35742.91,88.68063492
"IRQ",2100,NA,42161.04,89.01183865
"ISL",2020,0.952330388763577,50813.93,0.363244422
"ISL",2021,0.957102355428315,51853.44,0.365240271
"ISL",2022,0.961839745510598,52893.48,0.367236119
"ISL",2023,0.965597408976209,53358.49,0.369231968
"ISL",2024,0.96941349916096,53863.25,0.371227816
"ISL",2025,0.974517214920435,55172.23,0.373223665
"ISL",2026,0.978270215996537,56104.33,0.375376269
"ISL",2027,0.98199886431917,57036.43,0.377528874
"ISL",2028,0.985703949444457,57968.53,0.379681479
"ISL",2029,0.989386223142201,58900.63,0.381834084
"ISL",2030,0.993046401769224,59832.73,0.383986688
"ISL",2035,1,64784.14,0.393800033
"ISL",2040,1,70138.07,0.402769219
"ISL",2045,1,75711.92,0.410683207
"ISL",2050,1,81234.64,0.417541996
"ISL",2055,1,86935.04,0.424189746
"ISL",2060,1,92939.18,0.429571258
"ISL",2065,1,99650.62,0.435163809
"ISL",2070,1,106891.5,0.440756361
"ISL",2075,1,114237.54,0.445293714
"ISL",2080,1,121691.4,0.449620027
"ISL",2085,1,129354.37,0.453524261
"ISL",2090,1,137463.59,0.457217455
"ISL",2095,1,146325.11,0.46038305
"ISL",2100,NA,155935.07,0.463654165
"ISR",2020,0.85393047585555,38418.85,9.197711111
"ISR",2021,0.85820417392775,39613.71,9.33972209
"ISR",2022,0.861853736721272,40560.52,9.479732915
"ISR",2023,0.865106423237825,41346.33,9.61974374
"ISR",2024,0.868102964432589,42027.98,9.75775441
"ISR",2025,0.870865614260394,42610.59,9.896765157
"ISR",2026,0.873630118622167,43414.31,10.06300565
"ISR",2027,0.876358598036641,44218.04,10.22924613
"ISR",2028,0.879052136323057,45021.76,10.39548662
"ISR",2029,0.88171183908467,45825.49,10.56172711
"ISR",2030,0.884338679501193,46629.21,10.7279676
"ISR",2035,0.895478386115722,50991.92,11.59330927
"ISR",2040,0.907560512830676,55545.06,12.49578121
"ISR",2045,0.915567154253376,60240.87,13.42816365
"ISR",2050,0.924437793416227,65014.83,14.38148344
"ISR",2055,0.929380965728075,69972.26,15.33841311
"ISR",2060,0.935619891047665,75301.44,16.29451767
"ISR",2065,0.945253618674192,81000.8,17.25144735
"ISR",2070,0.953915226680473,86986.72,18.20796447
"ISR",2075,0.962927623360241,93152.69,19.16489415
"ISR",2080,0.971630591186729,99528.54,20.116048
"ISR",2085,0.980852785039819,106237.05,21.0503901
"ISR",2090,0.991364508253712,113354.56,21.95801902
"ISR",2095,1,120880.17,22.83058046
"ISR",2100,NA,128800.74,23.66456768
"ITA",2020,0.668092578081116,38604.05,60.17668723
"ITA",2021,0.675409400168587,40246.15,60.05667788
"ITA",2022,0.682239076642882,41731.7,59.93466838
"ITA",2023,0.687288892439566,42412.49,59.80665841
"ITA",2024,0.691746404344255,42820.67,59.66464735
"ITA",2025,0.696121943186471,43197.36,59.50763512
"ITA",2026,0.700853526143257,43757.94,59.38798222
"ITA",2027,0.705561053377316,44318.51,59.26832931
"ITA",2028,0.710244966264623,44879.08,59.14867641
"ITA",2029,0.714905671864035,45439.65,59.0290235
"ITA",2030,0.719543583183875,46000.23,58.9093706
"ITA",2035,0.740931151422641,49171.2,58.32239793
"ITA",2040,0.7594241186969,51822.81,57.71273984
"ITA",2045,0.778777628435553,54844.22,57.02851485
"ITA",2050,0.794055707756197,58308.64,56.22089335
"ITA",2055,0.810953728461742,62274.9,55.28021116
"ITA",2060,0.825804725559593,66726.28,54.25641689
"ITA",2065,0.839064003622275,71518.85,53.2547994
"ITA",2070,0.854609049877486,76333.97,52.405571
"ITA",2075,0.868908624871128,81149.4,51.81544475
"ITA",2080,0.882983073670716,86222.78,51.49550904
"ITA",2085,0.894632248918949,91492.21,51.38503204
"ITA",2090,0.908210977540844,97041.77,51.39398413
"ITA",2095,0.921599847735212,102896.57,51.45603844
"ITA",2100,NA,109011.2,51.53843841
"JAM",2020,0.583373754536121,8753.57,2.961
"JAM",2021,0.58660785467477,8871.73,2.973
